00089401	6
00089470	22
00089784	22
00089791	20
00089968	6
00090018	6
00091466	6
00091534	6
00091640	6
00094184	50
00094252	50
00094450	6
00094863	12
00095952	1
00096829	24
00098236	6
00098922	4
00098946	6
00099134	32
00099141	16
00099165	16
00099189	16
00099196	16
00099219	16
00099226	16
00099233	12
00099370	50
00099974	36
00100519	36
00101042	36
00101332	24
00101349	24
00101356	20
00101387	24
00101523	20
00101530	20
00101547	20
00101554	20
00101608	11
00101615	20
00101639	20
00101677	20
00102308	12
00102315	54
00102346	16
00102452	12
00102469	12
00102476	12
00102483	12
00103060	6
00103527	24
00104364	48
00104371	12
00104883	24
00104937	20
00104975	20
00108591	6
00108898	6
00108973	1
00108980	1
00109031	1
00109048	1
00109055	1
00109130	1
00109192	1
00109208	1
00109215	1
00109222	1
00109482	12
00111577	1
00111676	1
00111737	6
00111904	1
00111935	1
00111966	24
00111973	1
00112000	1
00112116	1
00112215	1
00112376	1
00112444	1
00112468	1
00112499	1
00112703	1
00115360	1
00116763	6
00116770	6
00117692	18
00117692	26
00117739	26
00117746	12
00118361	45
00119375	6
00119382	6
00119559	6
00120319	4
00120326	4
00120371	12
00120647	48
00121231	6
00121903	25
00122269	20
00123051	20
00124577	6
00124584	6
00127271	6
00127325	1
00127400	1
00127455	6
00127462	6
00127479	6
00127509	6
00127547	6
00127561	6
00127608	6
00127646	6
00127691	6
00127738	6
00127752	6
00127776	6
00127783	12
00127837	6
00127851	6
00127912	6
00127943	6
00129114	6
00130523	12
00130622	24
00130752	8
00130769	8
00130776	8
00130912	24
00131179	4
00131391	12
00131698	12
00131902	6
00131919	6
00132060	6
00132084	6
00132107	6
00132589	28
00132619	12
00132718	40
00133265	24
00133586	6
00133654	6
00133722	12
00133777	12
00133784	6
00133845	12
00133876	12
00133883	24
00133890	24
00133906	24
00133913	24
00133951	6
00133968	6
00133999	24
00134002	6
00134064	24
00134088	24
00134187	1
00134569	12
00134965	1
00135115	6
00135795	6
00136136	10
00136303	6
00136327	6
00136334	6
00136495	6
00138178	10
00138932	12
00139656	12
00139670	6
00139823	1
00139915	1
00140485	6
00140515	6
00140522	6
00140539	12
00140553	6
00140560	12
00140614	6
00140669	12
00140683	3
00141130	10
00141499	18
00141543	20
00141680	20
00141765	12
00143707	12
00143998	30
00146821	21
00146838	16
00146852	12
00146883	12
00146920	12
00148214	10
00148849	24
00149143	4
00149150	12
00149402	6
00149433	6
00149600	4
00149624	22
00149693	22
00149747	16
00149785	16
00149815	4
00149839	11
00149877	16
00149884	18
00149891	4
00154208	12
00154277	6
00154291	6
00154307	6
00154338	6
00154352	6
00154383	6
00155649	12
00155656	48
00155991	6
00156042	1
00156622	1
00156707	24
00156721	24
00156738	24
00156929	24
00156936	24
00157636	12
00158039	20
00158398	4
00158404	4
00158411	8
00158435	12
00158718	6
00160483	10
00160506	12
00161480	12
00161503	14
00161527	48
00161534	12
00161558	12
00161572	20
00161619	24
00161664	18
00161688	12
00161725	6
00161787	6
00161817	6
00162036	6
00162050	6
00162067	6
00162135	6
00162388	40
00162500	6
00162791	12
00163514	12
00163521	12
00163934	6
00164122	10
00165143	12
00166102	6
00166690	12
00166768	27
00166782	20
00166843	16
00167048	18
00167260	6
00167826	16
00167833	3
00171601	24
00171656	24
00171755	24
00171953	24
00173087	12
00173193	20
00176415	9
00176682	6
00176729	6
00177405	12
00177504	6
00180429	12
00181167	6
00182607	18
00182645	18
00184311	6
00185455	8
00185592	6
00185615	6
00185622	6
00186308	6
00186339	1
00186346	6
00186377	6
00186575	12
00186582	12
00186599	12
00187206	12
00187237	12
00187251	12
00187305	12
00187367	12
00187374	12
00187404	12
00187411	12
00187442	12
00187565	5
00187626	12
00187633	12
00187657	12
00187664	12
00187688	5
00187718	5
00187732	12
00187763	5
00187770	12
00187800	12
00187947	12
00187954	12
00187961	12
00188012	12
00188029	12
00188036	12
00188043	12
00188128	12
00190039	6
00193320	12
00193375	1
00193405	1
00193566	1
00193597	1
00193641	1
00193665	1
00193788	1
00193856	1
00193863	1
00193962	1
00193979	1
00193986	1
00194037	1
00194051	1
00194105	1
00194273	1
00194860	12
00195386	12
00196758	72
00198424	3
00198790	12
00199193	12
00199445	6
00199483	12
00201407	6
00202985	48
00207256	10
00207263	12
00207270	12
00207287	12
00207324	12
00207553	12
00207669	12
00207867	12
00208710	6
00208918	10
00209236	6
00209342	12
00209649	36
00213240	6
00213431	20
00213509	6
00213547	12
00213790	12
00213844	12
00213851	6
00215022	6
00215121	6
00215657	24
00215923	1
00216074	1
00216630	1
00216661	16
00216685	48
00216753	16
00216760	12
00216845	16
00216920	18
00217071	6
00217118	6
00217675	6
00217729	30
00217941	30
00218054	1
00218160	1
00218191	1
00218214	30
00218276	1
00218313	1
00218337	1
00218405	1
00218412	1
00218429	1
00218535	1
00218542	1
00218573	6
00218672	1
00218696	1
00218733	1
00218740	1
00218757	1
00218764	1
00218818	1
00218825	1
00218924	8
00218955	12
00219020	12
00219037	12
00219457	10
00220132	6
00220187	8
00220231	10
00220675	6
00220682	4
00220705	4
00221498	28
00221573	12
00221597	12
00221702	8
00222303	12
00222310	12
00223232	24
00223256	12
00223270	24
00223317	6
00223782	6
00224031	40
00224215	8
00224277	8
00224321	6
00224383	6
00224581	50
00225083	1
00225106	1
00225113	1
00225120	1
00225144	1
00225168	1
00225175	1
00225182	1
00225205	1
00225212	1
00225243	1
00225274	1
00225298	1
00225311	1
00225328	1
00225359	1
00225373	1
00225397	1
00225502	6
00228886	6
00230384	12
00230551	10
00230575	10
00230582	10
00230599	10
00230612	10
00230728	6
00230773	6
00231190	6
00231626	12
00231640	12
00231664	12
00231671	12
00231701	36
00231725	20
00231756	12
00231794	12
00232029	12
00232104	12
00232128	12
00232135	12
00232142	12
00232197	12
00232371	9
00232388	9
00232395	12
00232470	6
00232487	12
00232494	12
00232692	12
00232746	12
00232821	12
00234139	6
00235624	54
00240383	16
00241007	12
00244831	24
00245999	6
00246149	6
00246156	6
00246194	6
00246200	6
00247153	6
00247757	12
00248211	6
00249317	1
00249669	1
00249706	1
00249720	1
00250030	12
00250115	1
00250252	8
00250269	8
00250511	1
00250535	1
00252263	50
00254458	6
00254533	6
00255967	16
00256186	24
00256292	12
00256315	12
00256391	6
00257336	12
00257947	10
00257954	8
00258524	12
00258616	4
00258623	4
00258630	4
00258654	24
00258678	4
00258685	24
00258708	12
00258791	24
00258845	24
00258951	12
00259040	12
00259057	12
00259064	48
00259071	12
00259088	6
00259095	6
00259101	12
00259149	12
00259156	12
00259163	12
00259170	1
00259378	6
00259521	6
00259897	6
00260053	6
00260107	6
00260473	1
00260701	6
00261234	6
00261401	24
00261432	24
00261487	24
00261494	24
00261616	12
00261661	12
00261678	12
00261692	24
00261708	24
00261739	24
00261753	24
00261760	24
00261791	24
00261814	24
00261821	24
00261845	24
00261852	24
00261869	24
00261906	24
00261937	24
00261951	24
00261968	12
00261999	12
00262040	24
00262057	24
00262064	24
00262071	24
00262095	24
00262101	24
00262118	24
00262125	24
00262149	24
00262170	12
00262187	12
00262194	12
00262347	24
00262361	12
00262699	6
00262705	6
00262736	6
00262798	6
00262804	6
00262835	6
00262842	6
00262873	6
00262880	6
00262897	6
00262903	6
00262910	6
00263009	6
00263078	12
00263092	6
00263146	6
00263153	6
00263177	6
00263184	6
00263191	6
00263214	6
00263245	6
00263382	12
00263405	12
00263436	50
00263948	6
00263979	6
00264174	6
00264327	6
00264402	6
00264532	6
00265768	12
00266130	6
00266550	6
00266857	6
00267496	6
00267564	14
00268622	4
00269032	24
00270656	6
00270663	6
00270977	6
00271769	21
00272094	27
00272100	27
00272629	6
00272643	6
00273466	12
00273619	6
00273640	9
00273701	9
00273732	6
00274319	6
00274326	12
00275880	6
00275897	6
00278645	6
00279642	24
00280792	10
00280815	10
00280839	10
00282741	6
00283519	36
00283779	1
00283939	1
00283977	1
00285117	12
00285261	12
00285551	6
00285605	12
00285612	6
00285629	9
00285957	10
00285964	6
00286152	6
00286701	6
00287982	12
00288880	6
00289146	12
00289153	12
00289177	8
00289290	20
00289368	5
00289382	4
00289412	5
00289481	6
00289498	10
00289610	20
00289696	24
00289726	8
00289733	8
00289795	8
00289801	18
00289870	8
00289887	10
00289894	6
00289924	12
00289948	4
00289962	8
00291231	6
00291309	12
00291514	6
00291521	24
00291729	12
00291828	12
00294126	12
00294133	12
00295833	12
00295840	12
00295864	6
00298643	6
00299589	24
00300698	4
00300711	4
00300735	8
00300742	12
00300766	8
00301329	6
00301343	12
00303200	20
00303705	12
00303934	8
00305693	12
00306256	6
00306393	12
00307321	30
00307390	6
00310727	6
00313100	12
00313162	12
00313223	6
00313681	30
00313759	36
00314435	24
00314442	24
00314466	6
00314602	6
00314718	8
00314848	1
00314855	12
00316408	3
00317818	6
00318518	20
00318808	42
00318815	8
00319218	8
00319225	8
00319379	8
00319386	8
00319638	12
00319720	6
00319782	6
00319911	10
00319928	6
00319966	10
00319980	21
00320023	16
00320030	30
00320139	6
00320146	6
00320153	6
00322805	8
00322812	8
00322850	8
00324083	48
00326308	8
00326315	6
00326506	24
00326773	6
00326803	12
00326889	6
00327404	6
00327534	6
00328616	6
00328845	12
00329101	1
00329699	6
00329712	1
00329972	1
00331432	10
00331494	6
00331739	12
00331852	12
00331869	12
00331876	12
00331906	12
00332590	8
00333214	36
00333467	12
00333641	12
00334020	6
00334150	24
00335836	15
00336062	1
00336833	1
00336857	1
00336932	1
00337427	1
00337557	20
00337793	8
00338165	12
00338417	12
00339254	20
00340748	1
00342803	10
00342810	10
00342841	10
00345460	12
00345477	12
00348102	20
00348119	6
00348157	12
00348171	20
00348560	6
00348577	6
00348614	6
00348836	6
00349000	30
00349611	6
00349628	6
00349697	6
00349871	6
00353809	24
00353977	50
00354059	5
00354530	5
00354813	5
00354875	24
00354899	24
00354967	5
00355049	6
00355261	24
00355377	6
00355384	6
00355674	1
00355780	16
00355964	1
00355971	1
00356152	1
00356442	6
00356459	24
00356466	24
00356596	50
00356992	20
00357043	50
00357456	6
00357920	50
00358019	50
00358064	50
00358521	50
00358613	50
00358996	6
00359184	50
00359580	50
00359627	50
00359849	50
00359917	50
00359955	12
00359986	50
00360050	50
00360197	48
00360388	10
00361231	50
00361477	50
00361668	50
00361958	50
00362511	6
00362535	6
00362566	6
00362702	18
00362818	50
00362986	50
00363105	50
00364102	6
00364768	50
00364782	50
00364911	50
00365000	50
00365031	50
00365420	50
00365543	50
00365611	50
00365697	50
00365741	50
00366236	6
00366366	6
00366373	6
00366984	50
00367400	50
00367585	50
00367684	50
00367714	50
00368063	50
00368148	50
00368445	6
00368452	6
00368483	6
00369381	15
00369589	12
00370196	12
00372084	20
00372817	12
00373166	6
00373944	24
00375504	1
00375542	24
00375559	24
00375566	20
00375573	24
00375634	20
00375801	20
00375849	20
00376396	20
00376402	12
00377690	18
00377751	20
00377935	8
00378031	6
00378048	6
00378130	4
00378147	6
00378390	6
00378505	6
00378819	12
00379113	20
00379199	12
00379465	12
00379687	24
00379724	24
00379793	6
00379816	6
00379830	24
00379861	24
00379953	24
00380171	6
00380188	6
00380461	24
00381048	6
00381116	6
00381123	6
00381130	6
00381208	6
00381291	12
00381321	12
00381673	24
00381710	12
00382229	12
00382649	6
00382922	6
00383400	1
00383417	1
00384049	12
00384131	12
00384315	6
00384377	6
00384759	12
00385404	12
00385510	12
00385954	6
00386159	6
00387286	12
00387484	6
00387651	24
00387835	1
00387941	1
00388078	12
00388375	12
00388412	12
00388443	12
00388665	6
00388856	12
00388924	12
00389136	16
00389211	16
00389327	12
00389334	6
00389723	12
00389983	6
00390125	6
00390132	6
00390149	6
00390187	28
00390194	28
00390248	28
00390330	6
00392211	12
00392358	12
00392846	6
00392860	6
00393027	12
00393041	12
00393072	12
00393157	6
00393164	6
00394703	6
00395755	6
00396721	20
00397131	6
00397780	1
00397810	1
00397858	1
00397865	1
00399777	12
00400015	6
00400992	12
00401043	50
00401920	6
00402026	6
00403139	24
00404570	12
00405614	18
00406031	6
00407243	12
00407274	12
00408776	6
00408783	6
00409971	6
00410212	1
00410502	21
00411059	18
00412599	6
00412643	6
00414234	21
00414258	21
00414357	12
00414722	6
00415712	12
00417495	12
00417518	24
00417570	6
00417709	1
00418065	3
00418287	12
00418454	6
00418478	6
00419017	30
00419024	30
00419819	10
00423069	24
00423151	6
00423168	6
00423236	6
00423557	6
00423564	6
00423632	6
00425865	6
00426893	6
00427470	12
00428996	21
00429504	30
00429528	30
00429535	30
00431644	12
00431859	9
00431866	9
00433990	20
00434010	20
00434034	12
00434041	60
00434096	30
00434102	30
00434126	30
00434157	15
00434164	15
00434171	10
00434676	6
00435567	21
00435673	6
00436373	24
00436724	6
00437790	12
00437806	12
00437813	12
00438254	1
00438322	1
00438339	1
00438445	1
00438759	1
00438780	1
00439190	10
00439220	16
00439251	16
00439404	6
00439701	12
00440059	6
00440110	8
00440127	12
00440141	12
00440189	24
00440219	12
00440240	12
00440257	12
00440271	12
00440325	12
00440332	12
00440349	12
00440356	12
00440370	12
00440417	12
00440424	8
00440431	12
00440455	12
00440479	12
00440493	12
00440530	8
00440547	24
00440561	8
00440578	12
00440622	12
00440639	24
00440646	12
00440660	12
00440677	12
00440684	12
00440691	12
00440783	24
00440790	24
00440813	12
00440851	24
00440868	24
00440905	24
00440912	24
00440929	24
00441001	24
00441407	24
00441452	24
00441469	24
00441476	24
00442473	12
00442480	12
00442503	12
00442510	12
00442527	12
00442589	12
00446150	8
00449694	1
00449960	6
00449991	6
00450003	6
00450584	6
00451741	6
00451765	6
00451819	6
00452991	16
00455510	36
00455916	12
00456012	12
00456166	1
00457316	1
00457323	1
00457378	1
00457859	1
00458276	6
00458337	24
00462907	24
00463072	14
00464413	6
00464659	18
00466011	12
00466301	12
00468510	6
00469265	12
00470742	24
00471015	1
00471039	1
00471053	1
00471091	1
00471107	1
00471138	1
00471190	1
00471237	1
00471299	1
00471336	1
00471367	1
00471404	14
00471824	12
00472111	6
00472128	6
00472333	18
00473064	14
00473071	12
00473149	1
00473682	5
00474153	6
00474801	24
00474887	8
00475020	12
00476027	6
00476911	60
00477222	6
00477994	8
00478250	6
00478977	6
00478984	24
00480468	6
00480475	6
00481342	20
00481397	12
00482110	12
00482288	6
00482981	12
00483100	6
00483810	6
00486378	1
00486408	1
00486682	6
00488877	1
00489324	20
00492676	20
00492683	20
00492713	20
00492720	20
00492737	20
00493444	6
00493536	6
00493543	6
00496070	30
00497169	18
00497336	12
00498012	12
00498074	12
00498241	54
00500197	24
00501941	6
00501965	12
00503051	24
00504812	12
00507264	6
00509176	12
00512770	6
00515764	18
00515900	12
00516938	6
00517805	21
00519717	16
00524889	12
00528740	8
00531627	18
00532006	12
00536219	30
00537094	6
00538169	18
00538459	12
00538565	18
00538831	12
00538848	12
00538879	24
00539333	30
00539494	28
00539722	6
00541824	4
00542265	10
00542272	10
00544665	10
00544788	21
00545167	54
00545426	28
00546973	6
00547475	20
00548892	12
00549233	6
00549332	6
00549837	6
00550680	6
00550895	6
00550925	6
00550932	6
00552394	6
00554213	6
00554633	24
00555012	6
00555043	6
00555654	12
00555661	12
00557030	12
00557047	12
00557078	12
00557085	12
00557092	12
00557108	12
00557122	12
00558228	60
00558235	48
00559232	6
00560160	6
00561105	8
00561839	24
00562034	1
00562041	1
00562072	1
00562119	1
00562133	1
00562140	1
00562225	1
00562263	1
00562270	1
00562300	1
00562812	1
00562829	1
00562843	1
00562935	1
00564236	1
00564335	1
00564366	1
00564908	6
00564946	30
00565516	6
00566285	6
00566346	1
00568111	6
00568135	8
00568142	8
00568203	6
00568234	6
00568265	6
00568272	6
00568289	6
00568296	6
00568302	6
00568319	6
00568340	12
00568357	20
00568364	10
00568371	12
00568401	12
00568418	12
00568456	12
00568463	20
00568470	12
00568500	10
00568517	12
00568531	10
00568555	10
00568579	12
00568609	6
00568616	6
00568661	6
00568692	12
00568722	8
00568753	6
00569873	12
00570190	6
00570626	12
00570633	6
00570640	12
00570831	6
00573764	12
00573849	8
00573856	6
00573887	5
00573955	5
00574020	12
00574044	12
00574068	12
00574075	12
00574082	12
00574099	12
00574112	12
00575058	1
00575256	1
00575324	1
00575966	10
00576932	1
00577014	1
00577144	1
00577175	1
00577670	1
00577694	1
00577748	1
00577755	1
00577793	1
00577809	1
00578011	1
00578097	1
00578608	12
00580564	10
00581172	28
00585811	20
00585927	20
00586009	8
00587280	6
00587785	9
00588942	1
00588980	1
00589123	1
00589321	1
00589505	1
00589604	1
00589949	1
00590129	1
00592260	1
00592345	1
00592420	1
00592437	1
00592741	1
00594158	8
00594257	12
00594394	6
00594660	12
00594837	6
00595025	12
00595353	12
00595896	10
00597234	12
00599306	20
00599320	48
00599542	12
00600057	10
00600521	12
00601214	12
00601313	12
00601566	12
00601580	12
00601764	12
00603904	36
00604376	12
00604451	6
00605182	6
00605496	12
00608343	18
00612814	6
00613262	12
00613279	12
00613378	12
00613385	12
00613392	12
00613507	8
00613521	12
00613637	6
00613651	6
00613675	6
00613682	6
00613699	6
00613705	6
00613729	6
00613736	6
00613804	6
00613873	12
00615792	24
00616195	6
00616263	12
00618434	12
00619073	6
00619080	6
00619141	6
00619172	6
00619189	6
00619325	6
00620796	6
00620833	5
00620888	8
00621038	6
00621151	6
00622288	12
00624541	20
00626477	4
00629409	12
00635820	12
00635837	12
00638678	54
00641777	1
00642521	12
00642545	6
00642729	4
00643740	24
00643764	24
00643771	12
00644037	24
00644044	24
00645737	12
00646994	12
00648332	6
00648349	6
00651851	48
00651974	24
00652216	30
00653060	6
00653091	6
00653138	6
00653145	6
00653152	6
00654531	6
00654708	24
00655941	6
00655958	6
00655965	12
00655996	50
00659017	16
00659031	16
00659048	16
00661539	6
00662062	12
00662383	1
00663939	36
00663953	9
00664929	10
00665469	12
00666503	6
00666527	6
00666558	6
00666596	6
00669481	6
00669511	1
00669757	1
00669764	1
00669818	1
00669863	1
00670203	12
00670210	12
00670227	12
00670258	12
00670272	12
00670289	12
00670319	12
00670326	12
00671491	6
00671507	6
00671552	12
00671569	12
00671590	12
00671606	12
00671613	12
00671620	12
00671637	24
00671644	24
00671651	12
00671668	12
00671682	12
00671729	12
00671736	12
00672542	12
00672566	48
00672573	24
00672580	12
00673051	54
00673068	54
00673341	26
00673358	26
00673365	26
00673396	28
00673549	6
00674867	12
00675833	6
00675864	12
00676717	6
00676724	6
00676731	6
00676748	6
00678643	20
00679435	12
00679442	12
00679466	6
00679473	24
00679480	12
00679534	12
00679541	12
00679558	12
00680226	8
00680455	4
00683401	6
00683418	6
00683951	32
00684095	6
00684101	6
00684118	6
00684750	15
00686822	26
00686846	24
00686853	36
00687010	20
00687041	12
00687058	12
00687065	12
00687416	12
00687423	12
00687430	12
00687447	12
00687454	12
00687461	12
00687492	12
00689243	12
00689816	12
00689830	6
00692137	12
00693752	6
00693769	6
00694131	36
00694148	6
00695039	1
00695053	1
00695091	1
00695138	1
00695169	1
00695671	6
00695763	12
00695770	12
00695886	6
00696678	12
00696821	24
00696975	45
00699198	24
00699235	18
00699341	24
00699358	12
00699396	24
00699402	24
00699419	24
00699495	8
00701044	24
00701143	24
00701303	12
00701617	12
00701624	12
00701648	12
00701655	24
00701662	24
00706018	24
00706032	24
00706049	18
00706056	18
00706087	24
00706155	24
00706162	18
00706742	12
00706759	12
00706858	30
00707503	9
00707510	6
00708456	12
00708678	18
00710084	24
00710121	24
00710701	12
00710749	12
00710763	12
00710770	12
00710787	12
00710800	12
00710817	12
00710824	12
00710848	12
00710855	12
00710879	12
00711692	6
00711937	60
00711944	10
00711951	8
00712170	6
00717090	6
00717168	54
00717229	12
00719582	6
00719599	6
00721813	6
00722070	6
00722117	6
00722131	6
00722155	12
00722179	12
00722193	12
00722261	10
00722674	20
00722681	20
00722698	20
00722704	20
00722728	20
00722803	12
00722810	12
00722834	12
00722841	12
00722858	12
00722872	12
00723008	12
00725538	6
00725545	6
00725583	30
00726504	12
00726511	12
00727112	12
00727242	12
00727259	12
00727280	12
00727297	12
00727303	8
00727662	12
00728799	6
00728980	6
00729703	10
00729710	10
00729734	10
00729758	10
00730198	1
00730259	1
00730457	12
00730471	6
00730655	12
00730662	12
00730679	12
00730686	12
00730693	12
00730716	12
00730792	24
00730808	12
00730822	24
00730839	24
00730846	12
00730853	12
00730860	24
00730877	24
00730884	24
00730891	24
00730914	6
00730938	6
00730945	6
00730969	12
00730976	12
00730983	6
00730990	6
00731010	6
00731027	12
00731089	10
00731119	10
00735292	12
00735308	6
00735315	6
00735339	12
00735346	12
00735391	12
00735407	6
00735421	12
00735438	12
00735445	12
00735469	24
00737012	8
00737067	6
00737111	12
00737142	12
00737463	8
00737487	12
00737500	12
00737524	6
00737531	6
00738057	8
00738064	8
00738071	12
00738125	8
00738149	6
00738156	6
00738170	12
00738187	12
00738262	6
00738286	8
00738293	12
00738309	12
00738316	6
00738330	8
00738347	6
00738361	8
00738378	6
00738460	8
00738507	6
00738514	6
00738767	16
00738811	12
00739238	8
00739269	10
00739320	32
00739375	10
00739382	8
00739474	10
00739481	10
00739511	10
00739528	10
00739856	6
00739863	6
00739870	6
00739894	6
00739900	6
00739917	6
00739924	6
00739948	6
00739955	6
00740098	6
00740531	12
00740548	8
00740555	24
00740609	24
00741095	25
00741316	32
00741323	6
00741361	12
00741378	12
00741385	6
00741392	12
00741415	12
00741422	36
00741460	10
00741477	12
00741491	12
00741507	6
00741538	24
00741590	12
00741965	24
00741989	10
00742016	6
00742030	6
00742092	24
00742184	6
00743174	24
00743648	6
00743822	6
00743846	6
00743853	6
00743877	6
00743884	12
00743891	12
00743914	12
00743921	6
00743938	6
00743945	6
00743952	12
00743969	6
00744171	1
00744607	12
00744706	24
00745062	24
00745703	12
00745734	6
00747004	28
00747103	28
00748025	5
00748032	6
00748049	12
00748476	6
00748506	6
00748537	6
00748575	6
00748582	5
00748599	5
00748629	12
00748636	12
00748643	12
00748667	12
00748681	12
00748797	24
00749046	26
00749053	26
00749060	26
00750868	12
00750929	36
00750936	36
00750967	34
00750974	24
00750998	24
00751049	34
00751094	9
00751100	9
00751148	9
00751193	6
00751209	12
00751216	12
00751223	12
00751254	12
00751926	12
00751933	12
00751971	12
00752008	12
00752022	12
00752596	6
00752602	12
00752718	20
00753074	36
00753098	10
00753111	16
00753128	24
00753197	12
00753210	12
00753227	12
00754545	12
00757638	6
00757737	6
00757782	6
00759670	6
00759731	6
00759847	6
00759878	6
00759908	6
00759915	6
00759939	6
00759953	9
00759977	6
00760669	6
00760706	6
00760713	6
00760751	6
00760881	6
00760928	6
00760997	6
00761000	6
00761147	6
00761161	6
00761178	6
00761185	6
00761192	6
00761208	9
00761239	6
00761246	6
00761253	6
00761277	6
00761284	6
00761291	6
00761307	6
00761314	6
00761321	6
00761338	6
00761369	9
00761383	6
00761390	6
00761406	6
00761420	2
00762175	21
00762281	26
00762403	25
00762618	18
00762724	30
00762830	42
00763103	10
00763363	6
00764001	18
00764988	18
00767736	12
00767743	42
00767750	42
00767767	12
00767781	48
00767934	12
00770385	18
00771030	12
00771344	12
00771382	12
00771573	12
00771726	6
00772853	9
00776233	12
00776431	8
00780957	24
00780988	20
00780995	20
00781251	8
00781367	4
00781442	6
00781725	22
00782203	12
00782227	12
00782302	10
00782371	12
00782869	12
00783033	40
00783255	24
00784245	6
00784887	6
00785075	20
00785181	20
00785280	26
00785297	20
00785624	20
00785815	12
00786003	15
00786096	20
00787345	28
00787376	48
00788205	12
00788762	12
00788786	12
00788847	24
00788854	24
00788861	24
00788878	24
00788885	12
00788892	12
00788915	12
00788922	24
00789035	12
00789066	24
00789080	24
00789097	12
00789813	56
00790260	12
00790277	12
00790956	8
00793063	24
00793896	6
00793902	6
00793919	6
00793926	6
00793933	6
00793957	6
00796828	10
00797276	9
00797399	12
00797412	6
00797443	6
00797450	6
00798105	12
00798150	21
00798235	12
00798426	12
00800341	6
00800365	5
00800501	6
00800723	6
00800785	6
00801201	6
00801478	6
00802901	12
00804257	6
00804967	6
00804981	15
00804998	6
00805001	6
00805452	12
